stamp_sec,cx,cy,w,h,cx_ref,cy_ref,D0,transformX,transformY,transformZ
1760511881.0,707.5,198.5,143.0,143.0,360.0,480.0,300.0,1.0830000000000002,-1.335,-4.895
1760511923.0,824.5,494.0,145.0,146.0,360.0,480.0,300.0,-0.7389999999999999,-2.032,-4.838
1760511958.0,710.0,176.5,146.0,147.0,360.0,480.0,300.0,1.197,-1.3239999999999998,-4.791
1760511993.0,543.5,445.5,151.0,151.0,360.0,480.0,300.0,-0.42399999999999993,-0.30100000000000016,-4.631
1760512035.0,728.5,585.5,135.0,135.0,360.0,480.0,300.0,-1.398,-1.5499999999999998,-5.217
1760512073.0,745.0,200.5,172.0,171.0,360.0,480.0,300.0,0.911,-1.303,-4.006
1760512113.0,174.0,351.5,160.0,159.0,360.0,480.0,300.0,0.12699999999999978,1.7839999999999998,-4.337
1760512152.0,197.0,409.0,168.0,168.0,360.0,480.0,300.0,-0.18100000000000005,1.58,-4.082
1760512192.0,336.5,101.0,141.0,142.0,360.0,480.0,300.0,1.7080000000000002,0.9770000000000003,-4.95
1760512234.0,736.5,323.0,157.0,158.0,360.0,480.0,300.0,0.29000000000000004,-1.374,-4.37
1760512277.0,701.5,183.5,185.0,185.0,360.0,480.0,300.0,0.9289999999999998,-0.9900000000000002,-3.613
1760512316.0,4.0,27.0,12.0,12.0,360.0,480.0,300.0,1.4720000000000004,2.3099999999999996,-3.83
1760512356.0,695.5,465.5,135.0,135.0,360.0,480.0,300.0,-0.6099999999999999,-1.334,-5.21
1760512391.0,379.5,223.5,159.0,159.0,360.0,480.0,300.0,0.847,0.6420000000000003,-4.383
1760512430.0,126.0,455.0,180.0,180.0,360.0,480.0,300.0,-0.3889999999999998,1.8280000000000003,-3.7640000000000002
1760512472.0,480.0,428.0,134.0,134.0,360.0,480.0,300.0,-0.371,0.07399999999999984,-5.291
1760512508.0,499.0,219.5,170.0,171.0,360.0,480.0,300.0,0.8140000000000001,-0.02300000000000013,-3.998
1760512545.0,5.045454263687134,176.5,13.999999523162842,14.0,360.0,480.0,300.0,0.6299999999999999,2.0250000000000004,-3.5549999999999997
1760512587.0,886.8148193359375,134.0,136.0,136.0,360.0,480.0,300.0,1.2590000000000003,-2.05,-4.022
1760512622.0,235.5,560.5,139.0,139.0,360.0,480.0,300.0,-1.199,1.638,-5.081
1760512661.0,930.5,643.5,59.0,153.0,360.0,480.0,300.0,1.5060000000000002,-2.207,-3.585
1760512701.0,281.0,228.5,148.0,149.0,360.0,480.0,300.0,0.8679999999999999,1.266,-4.701
